timestamp;tag;duration;package_0;package_1;dram_0;dram_1
1690068145.0865242;generate_experiment_file;0.01147770881652832;178223.0;235290.0;24510.0;66127.0
1690085894.6044035;generate_experiment_file;0.011165857315063477;181152.0;233032.0;26270.0;72660.0
1690085901.6113083;generate_experiment_file;0.011388301849365234;180603.0;249328.0;25735.0;72492.0
